beat_id,section,start,end,production_route,template_id,frame_type,exact_text,source_assets,legal_guardrail,generation_or_build_prompt,status
B084,S10,734.860,743.180,SOURCE_NATIVE_EDITORIAL,T06,timeline,CASE REOPENED • JAN. 2027 TRIAL SET,LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,February 2026 settlement in principle failed; do not depict it as final settlement.,"Create/deliver one finished 16:9 WHAT IT COST production still for B084, synchronized to narration: ""By June, the settlement had not been finalized. The civil case was reopened. A new trial date was set for January twenty twenty-seven."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""CASE REOPENED • JAN. 2027 TRIAL SET"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. February 2026 settlement in principle failed; do not depict it as final settlement. ROUTE: SOURCE_NATIVE_EDITORIAL. Build the final image directly from the authentic source crop/photo pixels: crop, mask, highlight, frame, texture and grade them, but do not ask an image model to redraw or rewrite source text. Preserve legible source wording exactly. The source crop and exact headline must be present in the finished still. Template T06.",R4_READY
B085,S10,743.960,752.340,SOURCE_NATIVE_EDITORIAL,T03,document,ANOTHER DEAL,LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,February 2026 settlement in principle failed; do not depict it as final settlement.,"Create/deliver one finished 16:9 WHAT IT COST production still for B085, synchronized to narration: ""That put the unresolved civil-responsibility question back on the table. But before a jury could hear the case, the parties reached another deal."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""ANOTHER DEAL"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. February 2026 settlement in principle failed; do not depict it as final settlement. ROUTE: SOURCE_NATIVE_EDITORIAL. Build the final image directly from the authentic source crop/photo pixels: crop, mask, highlight, frame, texture and grade them, but do not ask an image model to redraw or rewrite source text. Preserve legible source wording exactly. The source crop and exact headline must be present in the finished still. Template T03.",R4_READY
B086,S10,752.940,757.000,SOURCE_NATIVE_EDITORIAL,T01,evidence,FINAL SETTLEMENT • NUMBERS PUBLIC,S020_D986_STIPULATION_DISMISSAL.pdf;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg;EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B086, synchronized to narration: ""This one became the final settlement. And this time, the numbers were public."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""FINAL SETTLEMENT • NUMBERS PUBLIC"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_NATIVE_EDITORIAL. Build the final image directly from the authentic source crop/photo pixels: crop, mask, highlight, frame, texture and grade them, but do not ask an image model to redraw or rewrite source text. Preserve legible source wording exactly. The source crop and exact headline must be present in the finished still. Template T01.",R4_READY
B087,S11,757.980,761.360,SOURCE_NATIVE_EDITORIAL,T06,timeline,LATE JULY 2026,S020_D986_STIPULATION_DISMISSAL.pdf;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg;EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B087, synchronized to narration: ""The final agreement was announced in late July twenty twenty-six."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""LATE JULY 2026"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_NATIVE_EDITORIAL. Build the final image directly from the authentic source crop/photo pixels: crop, mask, highlight, frame, texture and grade them, but do not ask an image model to redraw or rewrite source text. Preserve legible source wording exactly. The source crop and exact headline must be present in the finished still. Template T06.",R4_READY
B088,S11,762.080,766.940,EDITOR_GFX_SOURCE_BACKED,T04,money,$55.7 MILLION,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B088, synchronized to narration: ""The total announced settlement package was fifty-five-point-seven million dollars."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""$55.7 MILLION"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B089,S11,766.940,772.520,EDITOR_GFX_SOURCE_BACKED,T04,money,NOT A $55.7M JUDGMENT,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B089, synchronized to narration: ""But that number has to be broken apart. It was not a fifty-five-point-seven-million-dollar judgment."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""NOT A $55.7M JUDGMENT"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B090,S11,773.220,777.680,EDITOR_GFX_SOURCE_BACKED,T04,money,NOT AN EBAY-ONLY PAYMENT,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B090, synchronized to narration: ""And it was not a fifty-five-point-seven-million-dollar payment made only by eBay."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""NOT AN EBAY-ONLY PAYMENT"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B091,S11,778.640,784.000,EDITOR_GFX_SOURCE_BACKED,T04,money,$48.7M COMPENSATION,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B091, synchronized to narration: ""According to the announced terms, forty-eight-point-seven million dollars was compensation to the Steiners."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""$48.7M COMPENSATION"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B092,S11,784.680,787.640,EDITOR_GFX_SOURCE_BACKED,T04,money,$7M CHARITABLE COMMITMENTS,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B092, synchronized to narration: ""Another seven million dollars consisted of charitable commitments."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""$7M CHARITABLE COMMITMENTS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B093,S11,788.540,794.660,EDITOR_GFX_SOURCE_BACKED,T04,money,EBAY — $46.15M,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B093, synchronized to narration: ""Of the direct compensation, eBay's announced share was forty-six-point-one-five million dollars."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""EBAY — $46.15M"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B094,S11,794.660,796.180,EDITOR_GFX_SOURCE_BACKED,T04,money,DEVIN WENIG — $2M,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B094, synchronized to narration: ""Devin Wenig's was two million."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""DEVIN WENIG — $2M"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B095,S11,797.040,801.260,EDITOR_GFX_SOURCE_BACKED,T04,money,WENDY JONES — $500K • STEVE WYMER — $50K,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B095, synchronized to narration: ""Wendy Jones's was five hundred thousand. Steve Wymer's was fifty thousand."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""WENDY JONES — $500K • STEVE WYMER — $50K"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B096,S11,801.740,812.020,EDITOR_GFX_SOURCE_BACKED,T04,money,EBAY — $6M • WENIG — $1M,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B096, synchronized to narration: ""Separately, eBay committed six million dollars to nonprofit organizations, and Wenig committed one million dollars to a First Amendment-focused charity in Ina Steiner's name."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""EBAY — $6M • WENIG — $1M"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B097,S11,812.780,815.940,EDITOR_GFX_SOURCE_BACKED,T04,money,$48.7M + $7M = $55.7M,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B097, synchronized to narration: ""That is how the total reached fifty-five-point-seven million."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""$48.7M + $7M = $55.7M"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B098,S11,816.540,825.700,EDITOR_GFX_SOURCE_BACKED,T04,money,$3M CRIMINAL PENALTY — SEPARATE,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment. $3M criminal DPA penalty is separate from the $55.7M civil settlement package.","Create/deliver one finished 16:9 WHAT IT COST production still for B098, synchronized to narration: ""And that number should not be combined with eBay's separate three-million-dollar criminal penalty and presented as a fifty-eight-point-seven-million-dollar award."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""$3M CRIMINAL PENALTY — SEPARATE"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. $3M criminal DPA penalty is separate from the $55.7M civil settlement package. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B099,S11,826.300,827.520,EDITOR_GFX_SOURCE_BACKED,T04,money,NO $58.7M AWARD,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B099, synchronized to narration: ""There was no such award."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""NO $58.7M AWARD"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B100,S11,828.320,838.040,EDITOR_GFX_SOURCE_BACKED,T04,money,TWO SEPARATE LEGAL TRACKS,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B100, synchronized to narration: ""These were separate legal resolutions with different purposes. One was a federal criminal resolution involving the company. The other was the final civil settlement package."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""TWO SEPARATE LEGAL TRACKS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B101,S11,838.820,843.700,EDITOR_GFX_SOURCE_BACKED,T04,money,COST ACCUMULATED OVER YEARS,S020_D986_STIPULATION_DISMISSAL.pdf;EBAY_HQ_2018_CC_BY_SA.jpg;LIVE_MOAKLEY_COURTHOUSE_CC0.jpg,"$55.7M is the announced civil settlement package, not a judgment or eBay-only payment.","Create/deliver one finished 16:9 WHAT IT COST production still for B101, synchronized to narration: ""The cost did not arrive in one courtroom on one day. It accumulated over years."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S020_D986_STIPULATION_DISMISSAL.pdf; EBAY_HQ_2018_CC_BY_SA.jpg; LIVE_MOAKLEY_COURTHOUSE_CC0.jpg. Exact on-image text: ""COST ACCUMULATED OVER YEARS"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions. $55.7M is the announced civil settlement package, not a judgment or eBay-only payment. ROUTE: EDITOR_GFX_SOURCE_BACKED. Render all material figures, equations, legal distinctions and labels deterministically in editor/code, with the listed authentic source/context asset visible as a restrained evidence anchor. No AI-generated numerals or legal body text. Template T04.",R4_READY
B102,S12,844.600,854.500,SOURCE_STYLED_GENERATION,T06,timeline,EBAY APOLOGIZED,S013_EBAY_2026_SETTLEMENT_STATEMENT_REFERENCE.html;EBAY_HQ_2018_CC_BY_SA.jpg,,"Create/deliver one finished 16:9 WHAT IT COST production still for B102, synchronized to narration: ""In its July twenty twenty-six statement, eBay apologized to Ina and David Steiner. The company called the conduct of the former employees wrong and reprehensible."". FINAL FRAME MUST ALREADY CONTAIN THE REQUIRED SOURCE MATERIAL — no empty evidence slots and no plan to add sources later. Locked look: premium investigative business documentary; #0B0B0B/#1F1F1F/#3A3A3A, paper white #EDEDED, restrained signal red #D32222, rare muted gold only for money; Bebas-like display, Inter-like support, authentic paper/evidence treatment, strong negative space. Bottom 20% must be visually quiet and free of essential content. Required visible source assets: S013_EBAY_2026_SETTLEMENT_STATEMENT_REFERENCE.html; EBAY_HQ_2018_CC_BY_SA.jpg. Exact on-image text: ""EBAY APOLOGIZED"". Do not invent any other factual names, dates, figures, quotes, source metadata, seals, stamps or legal conclusions.  ROUTE: SOURCE_STYLED_GENERATION. Supply the listed assets to the image model as factual references and require them to remain recognizably present in the final frame. The output itself must be the source-based final still, not a blank plate. Preserve object/photo identity; do not fabricate substitute evidence or people. Template T06.",R4_READY
